Target_index,Ping_index,Ping_date,Ping_time,Ping_milliseconds,Range,Depth
2239,2202,3/5/2019,10:23:29,232,3.72297492,3.91675733
2240,2202,3/5/2019,10:23:29,232,3.942224687,4.138194999
2241,2202,3/5/2019,10:23:29,232,4.14985759,4.339526905
2242,2203,3/5/2019,10:23:29,633,3.796555141,3.990575985
2243,2203,3/5/2019,10:23:29,633,3.954643932,4.143754176
2244,2204,3/5/2019,10:23:30,32,3.966749052,4.159302583
2245,2205,3/5/2019,10:23:30,432,3.540387882,3.726280628
2246,2205,3/5/2019,10:23:30,432,3.820620052,4.008177127
2247,2205,3/5/2019,10:23:30,432,4.125153798,4.317282896
2248,2205,3/5/2019,10:23:30,432,4.161764491,4.347447321
2249,2206,3/5/2019,10:23:30,831,3.50374657,3.697525384
2250,2206,3/5/2019,10:23:30,831,3.589036238,3.783410164
2251,2206,3/5/2019,10:23:30,831,3.674317481,3.869840575
2252,2206,3/5/2019,10:23:30,831,4.198673224,4.390847303
2253,2207,3/5/2019,10:23:31,231,3.650210323,3.848896593
2254,2207,3/5/2019,10:23:31,231,4.186315017,4.375628373
2255,2208,3/5/2019,10:23:31,631,3.711026491,3.907790141
2256,2208,3/5/2019,10:23:31,631,3.930165868,4.128117214
2257,2208,3/5/2019,10:23:31,631,4.015420482,4.212336932
2258,2208,3/5/2019,10:23:31,631,4.052115898,4.237171067
2259,2209,3/5/2019,10:23:32,32,3.820587839,4.002328794
2260,2209,3/5/2019,10:23:32,32,4.088980671,4.284231705
2261,2210,3/5/2019,10:23:32,431,4.125615377,4.321673612
2262,2211,3/5/2019,10:23:32,842,3.893571135,4.080744461
2263,2212,3/5/2019,10:23:33,232,3.857360026,4.051569675
2264,2212,3/5/2019,10:23:33,232,3.930453761,4.128964922
2265,2213,3/5/2019,10:23:33,632,3.894037745,4.084775754
2266,2213,3/5/2019,10:23:33,632,3.979095892,4.177480321
2267,2213,3/5/2019,10:23:33,632,4.174079044,4.365060393
2268,2213,3/5/2019,10:23:33,632,4.259316208,4.452789825
2269,2214,3/5/2019,10:23:34,33,3.723220719,3.906770997
2270,2243,3/5/2019,10:23:45,633,3.894021218,4.083691692
2271,2244,3/5/2019,10:23:46,32,3.857186685,4.044026053
2272,2248,3/5/2019,10:23:47,632,3.881642401,4.07174495
2273,2249,3/5/2019,10:23:48,32,3.833126929,4.025446768
2274,2249,3/5/2019,10:23:48,32,4.222965366,4.4131202
2275,2250,3/5/2019,10:23:48,431,3.784046643,3.969439056
2276,2250,3/5/2019,10:23:48,431,4.149673022,4.344162012
2277,2251,3/5/2019,10:23:48,832,3.577090822,3.765252615
2278,2251,3/5/2019,10:23:48,832,3.845028228,4.028957737
2279,2251,3/5/2019,10:23:48,832,4.088756156,4.286036828
2280,2252,3/5/2019,10:23:49,233,3.516076865,3.709463438
2281,2252,3/5/2019,10:23:49,233,3.601219751,3.795519821
2282,2252,3/5/2019,10:23:49,233,3.686753141,3.876340821
2283,2252,3/5/2019,10:23:49,233,4.039939206,4.236051522
2284,2252,3/5/2019,10:23:49,233,4.100733393,4.298515501
2285,2253,3/5/2019,10:23:49,633,3.381948568,3.571385371
2286,2253,3/5/2019,10:23:49,633,3.467276487,3.663417419
2287,2253,3/5/2019,10:23:49,633,3.638036494,3.819773281
2288,2254,3/5/2019,10:23:50,32,3.430642051,3.620844047
2289,2255,3/5/2019,10:23:50,432,3.966878771,4.156862951
2290,2255,3/5/2019,10:23:50,432,4.247135198,4.437079957
2291,2256,3/5/2019,10:23:50,833,3.357433101,3.5450937
2292,2256,3/5/2019,10:23:50,833,3.62577748,3.814611465
2293,2256,3/5/2019,10:23:50,833,3.918211472,4.115921306
2294,2256,3/5/2019,10:23:50,833,4.210729901,4.402540104
2295,2256,3/5/2019,10:23:50,833,4.247438935,4.436252853
2296,2257,3/5/2019,10:23:51,232,3.613433807,3.803940346
2297,2257,3/5/2019,10:23:51,232,4.174119205,4.36292202
2298,2257,3/5/2019,10:23:51,232,4.247172103,4.43799918
2299,2258,3/5/2019,10:23:51,632,3.844883205,4.039358567
2300,2259,3/5/2019,10:23:52,32,3.528192464,3.726141446
2301,2259,3/5/2019,10:23:52,32,4.247167979,4.426649381
2302,2260,3/5/2019,10:23:52,432,3.503706878,3.702429758
2303,2260,3/5/2019,10:23:52,432,4.210490067,4.391567168
2304,2261,3/5/2019,10:23:52,832,3.747295382,3.9352451
2305,2261,3/5/2019,10:23:52,832,4.173816406,4.363635156
2306,2262,3/5/2019,10:23:53,232,4.149494697,4.344415084
2307,2263,3/5/2019,10:23:53,642,3.601327445,3.797920723
2308,2263,3/5/2019,10:23:53,642,3.808414372,3.995872771
2309,2263,3/5/2019,10:23:53,642,3.966991801,4.153591776
2310,2263,3/5/2019,10:23:53,642,4.283879523,4.482534334
2311,2264,3/5/2019,10:23:54,32,3.540545879,3.731249579
2312,2264,3/5/2019,10:23:54,32,3.796297922,3.985202659
2313,2264,3/5/2019,10:23:54,32,4.113296991,4.308927438
2314,2265,3/5/2019,10:23:54,432,3.430702815,3.616301723
2315,2265,3/5/2019,10:23:54,432,3.564727925,3.756575898
2316,2265,3/5/2019,10:23:54,432,3.771842425,3.95516998
2317,2265,3/5/2019,10:23:54,432,4.113034235,4.306725294
2318,2265,3/5/2019,10:23:54,432,4.259225494,4.454549244
2319,2266,3/5/2019,10:23:54,832,4.039977075,4.228763698
2320,2266,3/5/2019,10:23:54,832,4.125329094,4.315018167
2321,2267,3/5/2019,10:23:55,232,3.369579759,3.559863358
2322,2267,3/5/2019,10:23:55,232,4.052117565,4.234844761
2323,2268,3/5/2019,10:23:55,631,3.369844868,3.560230041
2324,2270,3/5/2019,10:23:56,433,3.39415576,3.57713341
2325,2276,3/5/2019,10:23:58,832,3.235831802,3.42430153
2326,2277,3/5/2019,10:23:59,232,3.272388478,3.464554342
2327,2277,3/5/2019,10:23:59,232,3.881494921,4.062426424
2328,2278,3/5/2019,10:23:59,631,3.320875338,3.511076304
2329,2279,3/5/2019,10:24:00,32,3.150415409,3.338801037
2330,2279,3/5/2019,10:24:00,32,3.247631403,3.446588932
2331,2279,3/5/2019,10:24:00,32,3.332914707,3.531814622
2332,2279,3/5/2019,10:24:00,32,3.418378883,3.616432712
2333,2279,3/5/2019,10:24:00,32,3.503870823,3.694682975
2334,2279,3/5/2019,10:24:00,32,3.552826128,3.747211853
2335,2280,3/5/2019,10:24:00,431,3.174887388,3.373009938
2336,2280,3/5/2019,10:24:00,431,3.369820889,3.567066643
2337,2280,3/5/2019,10:24:00,431,3.589120308,3.78383033
2338,2281,3/5/2019,10:24:00,832,3.125743978,3.32535011
2339,2281,3/5/2019,10:24:00,832,3.211067193,3.410266093
2340,2281,3/5/2019,10:24:00,832,3.991434215,4.189071389
2341,2282,3/5/2019,10:24:01,233,2.845700321,3.043044338
2342,2282,3/5/2019,10:24:01,233,3.150357588,3.331653604
2343,2282,3/5/2019,10:24:01,233,3.832673597,4.030793587
2344,2282,3/5/2019,10:24:01,233,3.918212271,4.116452939
2345,2283,3/5/2019,10:24:01,633,2.857961483,3.053990829
2346,2283,3/5/2019,10:24:01,633,2.943097885,3.140369565
2347,2283,3/5/2019,10:24:01,633,3.162634195,3.350449767
2348,2283,3/5/2019,10:24:01,633,3.491522661,3.673780422
2349,2283,3/5/2019,10:24:01,633,3.930074505,4.119750304
2350,2284,3/5/2019,10:24:02,32,3.174482923,3.369093765
2351,2284,3/5/2019,10:24:02,32,3.430716346,3.616009396
2352,2284,3/5/2019,10:24:02,32,3.576875712,3.771590972
2353,2284,3/5/2019,10:24:02,32,3.66204276,3.853390429
2354,2284,3/5/2019,10:24:02,32,4.040281127,4.232438829
2355,2285,3/5/2019,10:24:02,433,3.211343472,3.406030697
2356,2285,3/5/2019,10:24:02,433,3.260078555,3.444180582
2357,2285,3/5/2019,10:24:02,433,3.479528793,3.668441757
2358,2285,3/5/2019,10:24:02,433,3.699071945,3.896499195
2359,2285,3/5/2019,10:24:02,433,4.015855185,4.209441475
2360,2285,3/5/2019,10:24:02,433,4.064297562,4.264070464
2361,2286,3/5/2019,10:24:02,831,3.248070194,3.440183969
2362,2286,3/5/2019,10:24:02,831,3.296479635,3.477927047
2363,2286,3/5/2019,10:24:02,831,3.552579737,3.747805193
2364,2286,3/5/2019,10:24:02,831,3.674445757,3.871162958
2365,2286,3/5/2019,10:24:02,831,3.710762341,3.907319455
2366,2287,3/5/2019,10:24:03,234,3.199163463,3.388473588
2367,2287,3/5/2019,10:24:03,234,3.528129711,3.714390126
2368,2287,3/5/2019,10:24:03,234,4.088952496,4.283584344
2369,2288,3/5/2019,10:24:03,632,2.760405537,2.954790141
2370,2288,3/5/2019,10:24:03,632,2.845657528,3.040507867
2371,2288,3/5/2019,10:24:03,632,4.125473884,4.314654865
2372,2288,3/5/2019,10:24:03,632,4.210686878,4.405230564
2373,2289,3/5/2019,10:24:04,42,2.809294558,3.00835771
2374,2289,3/5/2019,10:24:04,42,3.321186119,3.511276175
2375,2289,3/5/2019,10:24:04,42,3.406382106,3.60365836
2376,2289,3/5/2019,10:24:04,42,3.601361989,3.794584699
2377,2289,3/5/2019,10:24:04,42,4.149605588,4.332430784
2378,2290,3/5/2019,10:24:04,433,2.857775776,3.055520523
2379,2290,3/5/2019,10:24:04,433,3.016336683,3.207676498
2380,2290,3/5/2019,10:24:04,433,3.333519035,3.527357075
2381,2290,3/5/2019,10:24:04,433,3.528374929,3.712842505
2382,2291,3/5/2019,10:24:04,833,2.967470158,3.16341058
2383,2291,3/5/2019,10:24:04,833,3.052648316,3.248709577
2384,2291,3/5/2019,10:24:04,833,3.34556738,3.53819624
2385,2291,3/5/2019,10:24:04,833,3.564850246,3.751031099
2386,2292,3/5/2019,10:24:05,232,3.114040383,3.306498149
2387,2292,3/5/2019,10:24:05,232,3.162787848,3.350263728
2388,2292,3/5/2019,10:24:05,232,3.369963652,3.561076107
2389,2292,3/5/2019,10:24:05,232,3.45517903,3.651900363
2390,2297,3/5/2019,10:24:07,232,2.796801386,2.990980006
2391,2298,3/5/2019,10:24:07,632,2.747969303,2.94209635
2392,2298,3/5/2019,10:24:07,632,2.784697643,2.978094901
2393,2299,3/5/2019,10:24:08,33,2.735846334,2.929779002
2394,2299,3/5/2019,10:24:08,33,2.772554385,2.966527967
2395,2301,3/5/2019,10:24:08,832,2.748149013,2.935988026
2396,2337,3/5/2019,10:24:23,432,3.577049414,3.765406173
2397,2341,3/5/2019,10:24:25,32,3.357371154,3.546541196
2398,2342,3/5/2019,10:24:25,431,3.467240926,3.663669083
2399,2342,3/5/2019,10:24:25,431,3.698614951,3.887944873
2400,2342,3/5/2019,10:24:25,431,3.771747315,3.950744804
2401,2344,3/5/2019,10:24:26,232,3.491687466,3.691141099
2402,2345,3/5/2019,10:24:26,632,3.491487585,3.687976854
2403,2345,3/5/2019,10:24:26,632,3.820576865,4.01622837
2404,2346,3/5/2019,10:24:27,32,3.503819124,3.692652283
2405,2346,3/5/2019,10:24:27,32,3.601280647,3.795381471
2406,2346,3/5/2019,10:24:27,32,3.832912169,4.029703166
2407,2347,3/5/2019,10:24:27,432,3.503781343,3.687115683
2408,2347,3/5/2019,10:24:27,432,3.61356423,3.800808001
2409,2347,3/5/2019,10:24:27,432,3.83286035,4.026741029
2410,2347,3/5/2019,10:24:27,432,3.918102911,4.112496029
2411,2349,3/5/2019,10:24:28,232,3.418457032,3.612639614
2412,2350,3/5/2019,10:24:28,632,3.55270453,3.743809174
2413,2351,3/5/2019,10:24:29,32,3.381774656,3.573753698
2414,2351,3/5/2019,10:24:29,32,3.46708757,3.658192123
2415,2353,3/5/2019,10:24:29,831,3.467067601,3.664618953
2416,2353,3/5/2019,10:24:29,831,3.552338876,3.749622967
2417,2354,3/5/2019,10:24:30,233,3.467002546,3.660986386
2418,2355,3/5/2019,10:24:30,632,3.479314717,3.668596426
2419,2355,3/5/2019,10:24:30,632,3.564612316,3.753712283
2420,2370,3/5/2019,10:24:36,632,3.126105604,3.312979106
2421,2372,3/5/2019,10:24:37,432,3.016230696,3.210448505
2422,2372,3/5/2019,10:24:37,432,3.101659629,3.295088901
2423,2374,3/5/2019,10:24:38,232,3.004041828,3.199609016
2424,2374,3/5/2019,10:24:38,232,3.089320321,3.284908351
2425,2374,3/5/2019,10:24:38,232,3.174537068,3.371039609
2426,2375,3/5/2019,10:24:38,632,3.174763612,3.368546633
2427,2376,3/5/2019,10:24:39,32,3.077293223,3.266853307
2428,2376,3/5/2019,10:24:39,32,3.162454597,3.352880253
2429,2376,3/5/2019,10:24:39,32,4.137565948,4.315419933
2430,2378,3/5/2019,10:24:39,833,3.68678827,3.877234316
2431,2379,3/5/2019,10:24:40,231,3.637790005,3.82937843
2432,2379,3/5/2019,10:24:40,231,3.698779714,3.891760545
2433,2380,3/5/2019,10:24:40,631,3.601303051,3.786371746
2434,2403,3/5/2019,10:24:49,831,4.039826844,4.237085613
2435,2403,3/5/2019,10:24:49,831,4.29594749,4.471255185
2436,2405,3/5/2019,10:24:50,632,4.052416622,4.242688649
2437,2405,3/5/2019,10:24:50,632,4.11309852,4.310728629
2438,2406,3/5/2019,10:24:51,32,4.137349717,4.335717053
2439,2406,3/5/2019,10:24:51,32,4.186005507,4.381342951
2440,2407,3/5/2019,10:24:51,433,4.076671503,4.264348138
2441,2408,3/5/2019,10:24:51,831,2.748045082,2.938407942
2442,2409,3/5/2019,10:24:52,232,2.662692528,2.854537654
2443,2409,3/5/2019,10:24:52,232,2.74796557,2.939709574
2444,2409,3/5/2019,10:24:52,232,2.943389531,3.131182992
2445,2409,3/5/2019,10:24:52,232,4.149535775,4.330063708
2446,2410,3/5/2019,10:24:52,632,2.747925934,2.940155869
2447,2410,3/5/2019,10:24:52,632,2.833151385,3.028598972
2448,2411,3/5/2019,10:24:53,31,2.565375512,2.755796616
2449,2411,3/5/2019,10:24:53,31,2.699311448,2.89585922
2450,2412,3/5/2019,10:24:53,432,2.418872958,2.61535504
2451,2412,3/5/2019,10:24:53,432,2.991745381,3.182958577
2452,2412,3/5/2019,10:24:53,432,3.064981013,3.25088741
2453,2412,3/5/2019,10:24:53,432,3.235845716,3.430674179
2454,2412,3/5/2019,10:24:53,432,3.382070166,3.577267881
2455,2412,3/5/2019,10:24:53,432,3.418352398,3.614697599
2456,2413,3/5/2019,10:24:53,832,2.443245816,2.64000131
2457,2413,3/5/2019,10:24:53,832,3.223559086,3.42301356
2458,2414,3/5/2019,10:24:54,232,2.832999371,3.027484685
2459,2416,3/5/2019,10:24:55,32,2.50412459,2.700745735
2460,2416,3/5/2019,10:24:55,32,2.540961574,2.738830333
2461,2416,3/5/2019,10:24:55,32,2.577843146,2.772131803
2462,2417,3/5/2019,10:24:55,443,2.187782092,2.378967846
2463,2417,3/5/2019,10:24:55,443,2.711684456,2.906117946
2464,2417,3/5/2019,10:24:55,443,2.858011297,3.054211466
2465,2417,3/5/2019,10:24:55,443,2.906520532,3.106277195
2466,2417,3/5/2019,10:24:55,443,2.979435257,3.178616067
2467,2418,3/5/2019,10:24:55,832,1.919595626,2.115379113
2468,2418,3/5/2019,10:24:55,832,2.626347865,2.824856834
2469,2418,3/5/2019,10:24:55,832,2.833373091,3.027121997
2470,2418,3/5/2019,10:24:55,832,2.955641272,3.148795945
2471,2419,3/5/2019,10:24:56,233,1.785428154,1.982053732
2472,2420,3/5/2019,10:24:56,632,1.980595059,2.179343832
2473,2420,3/5/2019,10:24:56,632,2.736021343,2.935144733
2474,2420,3/5/2019,10:24:56,632,2.906812695,3.105329632
2475,2420,3/5/2019,10:24:56,632,3.15042355,3.341139069
2476,2421,3/5/2019,10:24:57,32,1.907286011,2.103061791
2477,2421,3/5/2019,10:24:57,32,1.956020819,2.154258051
2478,2421,3/5/2019,10:24:57,32,2.528889217,2.722067249
2479,2421,3/5/2019,10:24:57,32,3.455023715,3.64588021
2480,2422,3/5/2019,10:24:57,433,1.420029204,1.61730142
2481,2422,3/5/2019,10:24:57,433,1.871007024,2.068865014
2482,2422,3/5/2019,10:24:57,433,2.406929119,2.60492451
2483,2423,3/5/2019,10:24:57,832,1.29811909,1.495696572
2484,2423,3/5/2019,10:24:57,832,2.650772486,2.848465353
2485,2424,3/5/2019,10:24:58,233,1.176182135,1.374226539
2486,2424,3/5/2019,10:24:58,233,3.004144348,3.198525388
2487,2424,3/5/2019,10:24:58,233,3.052872917,3.251538632
2488,2425,3/5/2019,10:24:58,632,1.054371874,1.252043353
2489,2426,3/5/2019,10:24:59,32,0.932393527,1.130441648
2490,2426,3/5/2019,10:24:59,32,2.443706476,2.643033269
2491,2426,3/5/2019,10:24:59,32,2.723687636,2.922333857
2492,2426,3/5/2019,10:24:59,32,2.979511614,3.17921241
2493,2427,3/5/2019,10:24:59,432,0.810291235,1.008562268
2494,2427,3/5/2019,10:24:59,432,2.333956818,2.529246567
2495,2427,3/5/2019,10:24:59,432,3.369929188,3.565979594
2496,2428,3/5/2019,10:24:59,833,2.199749314,2.39745671
2497,2428,3/5/2019,10:24:59,833,2.663029439,2.862456507
2498,2428,3/5/2019,10:24:59,833,2.711739071,2.910840072
2499,2428,3/5/2019,10:24:59,833,2.809160045,3.008141331
2500,2428,3/5/2019,10:24:59,833,3.077318331,3.273431508
2501,2429,3/5/2019,10:25:00,233,1.444451649,1.644055669
2502,2431,3/5/2019,10:25:01,33,1.809513066,2.007166307
2503,2433,3/5/2019,10:25:01,833,0.737140167,0.933261644
2504,2433,3/5/2019,10:25:01,833,2.821275701,3.019986026
2505,2435,3/5/2019,10:25:02,632,2.248638522,2.447403372
2506,2435,3/5/2019,10:25:02,632,2.772522281,2.969803997
2507,2435,3/5/2019,10:25:02,632,3.223619398,3.416830755
2508,2436,3/5/2019,10:25:03,32,2.19988601,2.398334894
2509,2436,3/5/2019,10:25:03,32,2.711593751,2.907689764
2510,2436,3/5/2019,10:25:03,32,3.199137521,3.398849617
2511,2437,3/5/2019,10:25:03,432,1.297651749,1.497040642
2512,2437,3/5/2019,10:25:03,432,2.577396571,2.77620374
2513,2437,3/5/2019,10:25:03,432,2.735962564,2.930755199
2514,2437,3/5/2019,10:25:03,432,2.772572501,2.961428287
2515,2437,3/5/2019,10:25:03,432,3.284479761,3.479559549
2516,2438,3/5/2019,10:25:03,832,2.297381219,2.49586659
2517,2438,3/5/2019,10:25:03,832,3.028528928,3.224391082
2518,2439,3/5/2019,10:25:04,232,0.859052736,1.058622566
2519,2439,3/5/2019,10:25:04,232,2.638661468,2.837404558
2520,2440,3/5/2019,10:25:04,632,0.797947713,0.997221642
2521,2440,3/5/2019,10:25:04,632,2.565346329,2.764084585
2522,2441,3/5/2019,10:25:05,32,0.749573324,0.94864435
2523,2442,3/5/2019,10:25:05,431,2.346066653,2.54373177
2524,2442,3/5/2019,10:25:05,431,2.492504503,2.692472548
2525,2442,3/5/2019,10:25:05,431,3.089174872,3.285368337
2526,2443,3/5/2019,10:25:05,842,2.675084682,2.872160289
2527,2444,3/5/2019,10:25:06,233,2.626362209,2.825827376
2528,2445,3/5/2019,10:25:06,632,1.834398083,2.033196142
2529,2448,3/5/2019,10:25:07,833,2.236391196,2.434810906
2530,2448,3/5/2019,10:25:07,833,2.27272831,2.467651142
2531,2449,3/5/2019,10:25:08,231,2.236268391,2.436048493
2532,2449,3/5/2019,10:25:08,231,2.504284886,2.704056531
2533,2449,3/5/2019,10:25:08,231,3.589196637,3.776974558
2534,2450,3/5/2019,10:25:08,633,2.906597104,3.106363311
2535,2451,3/5/2019,10:25:09,33,3.82077065,4.014298257
2536,2452,3/5/2019,10:25:09,432,3.722938693,3.919303577
2537,2452,3/5/2019,10:25:09,432,3.906076706,4.103052528
2538,2453,3/5/2019,10:25:09,832,3.089583838,3.288995531
2539,2453,3/5/2019,10:25:09,832,3.735262394,3.930842504
2540,2453,3/5/2019,10:25:09,832,3.820544061,4.016164132
2541,2453,3/5/2019,10:25:09,832,3.90580005,4.102597263
2542,2454,3/5/2019,10:25:10,232,3.844917133,4.032683491
2543,2455,3/5/2019,10:25:10,632,2.613902294,2.813774647
2544,2455,3/5/2019,10:25:10,632,2.870334367,3.06935398
2545,2455,3/5/2019,10:25:10,632,2.967591109,3.160623775
2546,2456,3/5/2019,10:25:11,32,2.833634188,3.032252235
2547,2456,3/5/2019,10:25:11,32,2.86995808,3.069694535
2548,2456,3/5/2019,10:25:11,32,2.906411779,3.105922112
2549,2456,3/5/2019,10:25:11,32,3.783929801,3.978533537
2550,2456,3/5/2019,10:25:11,32,3.869348171,4.062722301
2551,2458,3/5/2019,10:25:11,832,2.467803619,2.663241072
2552,2458,3/5/2019,10:25:11,832,3.79614374,3.994135776
2553,2458,3/5/2019,10:25:11,832,3.881511229,4.079813067
2554,2459,3/5/2019,10:25:12,232,3.918367321,4.112548757
2555,2460,3/5/2019,10:25:12,632,2.785012007,2.984824973
2556,2460,3/5/2019,10:25:12,632,2.857693459,3.056687517
2557,2460,3/5/2019,10:25:12,632,3.04051416,3.240411062
2558,2460,3/5/2019,10:25:12,632,3.991103169,4.179508407
2559,2460,3/5/2019,10:25:12,632,4.076523353,4.264471103
2560,2461,3/5/2019,10:25:13,32,3.991440484,4.18703428
2561,2461,3/5/2019,10:25:13,32,4.076721441,4.273519903
2562,2462,3/5/2019,10:25:13,432,2.796737416,2.995701971
2563,2462,3/5/2019,10:25:13,432,3.723173004,3.909307041
2564,2462,3/5/2019,10:25:13,432,3.991117884,4.188983426
2565,2463,3/5/2019,10:25:13,832,2.431282647,2.630943574
2566,2463,3/5/2019,10:25:13,832,3.991106513,4.19077734
2567,2464,3/5/2019,10:25:14,231,2.541135443,2.740307965
2568,2464,3/5/2019,10:25:14,231,3.650040115,3.842605669
2569,2464,3/5/2019,10:25:14,231,3.735319228,3.923581847
2570,2464,3/5/2019,10:25:14,231,3.881694616,4.06802481
2571,2465,3/5/2019,10:25:14,632,2.72354992,2.922377239
2572,2465,3/5/2019,10:25:14,632,3.625718939,3.821624901
2573,2465,3/5/2019,10:25:14,632,3.73526408,3.921421708
2574,2465,3/5/2019,10:25:14,632,4.003533113,4.199491972
2575,2466,3/5/2019,10:25:15,32,2.285206648,2.482947768
2576,2466,3/5/2019,10:25:15,32,3.613515889,3.809329525
2577,2466,3/5/2019,10:25:15,32,3.796032047,3.989355306
2578,2466,3/5/2019,10:25:15,32,3.881491474,4.077613798
2579,2466,3/5/2019,10:25:15,32,4.015552137,4.206665292
2580,2467,3/5/2019,10:25:15,432,3.503744278,3.697171149
2581,2467,3/5/2019,10:25:15,432,3.77195257,3.966800433
2582,2468,3/5/2019,10:25:15,843,2.504653331,2.702876543
2583,2469,3/5/2019,10:25:16,232,2.735948443,2.935498881
2584,2469,3/5/2019,10:25:16,232,4.283647153,4.478309445
2585,2470,3/5/2019,10:25:16,632,3.735261269,3.921208717
2586,2472,3/5/2019,10:25:17,432,2.175245496,2.373059707
2587,2472,3/5/2019,10:25:17,432,2.284997413,2.480468283
2588,2472,3/5/2019,10:25:17,432,2.674834341,2.873086518
2589,2472,3/5/2019,10:25:17,432,3.064924738,3.26304489
2590,2473,3/5/2019,10:25:17,832,3.430656366,3.623213441
2591,2475,3/5/2019,10:25:18,631,2.577750627,2.775787524
2592,2476,3/5/2019,10:25:19,32,3.540518805,3.734937367
2593,2476,3/5/2019,10:25:19,32,3.845144842,4.035687879
2594,2476,3/5/2019,10:25:19,32,3.978982313,4.169204215
2595,2476,3/5/2019,10:25:19,32,4.064328079,4.257594758
2596,2477,3/5/2019,10:25:19,432,2.273092334,2.468713545
2597,2477,3/5/2019,10:25:19,432,2.796792811,2.996211102
2598,2477,3/5/2019,10:25:19,432,3.662062879,3.845738784
2599,2477,3/5/2019,10:25:19,432,4.125441286,4.321689513
2600,2478,3/5/2019,10:25:19,832,3.600981706,3.791940768
2601,2478,3/5/2019,10:25:19,832,3.808627019,4.002884528
2602,2478,3/5/2019,10:25:19,832,3.905956812,4.091826822
2603,2478,3/5/2019,10:25:19,832,3.942606703,4.124284983
2604,2479,3/5/2019,10:25:20,231,2.943075396,3.142516926
2605,2479,3/5/2019,10:25:20,231,3.650197376,3.839571343
2606,2479,3/5/2019,10:25:20,231,3.845262987,4.044964623
2607,2479,3/5/2019,10:25:20,231,4.0644727,4.256620702
2608,2480,3/5/2019,10:25:20,632,3.467492813,3.661475574
2609,2480,3/5/2019,10:25:20,632,3.844773162,4.038604515
2610,2480,3/5/2019,10:25:20,632,3.991508244,4.191127009
2611,2480,3/5/2019,10:25:20,632,4.137369258,4.335728568
2612,2480,3/5/2019,10:25:20,632,4.235284733,4.425857063
2613,2481,3/5/2019,10:25:21,32,3.503844706,3.698310552
2614,2481,3/5/2019,10:25:21,32,3.881819007,4.07528013
2615,2481,3/5/2019,10:25:21,32,4.027705587,4.224914677
2616,2482,3/5/2019,10:25:21,432,2.431194575,2.625657796
2617,2482,3/5/2019,10:25:21,432,3.54040034,3.733006839
2618,2482,3/5/2019,10:25:21,432,3.918093429,4.100852977
2619,2482,3/5/2019,10:25:21,432,4.076591257,4.265052446
2620,2483,3/5/2019,10:25:21,833,2.492399783,2.691322898
2621,2483,3/5/2019,10:25:21,833,3.66229125,3.85628759
2622,2483,3/5/2019,10:25:21,833,3.820846961,4.017053455
2623,2484,3/5/2019,10:25:22,232,2.309450458,2.508035319
2624,2484,3/5/2019,10:25:22,232,2.601937828,2.801078354
2625,2484,3/5/2019,10:25:22,232,3.138130824,3.337618741
2626,2484,3/5/2019,10:25:22,232,3.735139065,3.926869606
2627,2484,3/5/2019,10:25:22,232,3.918294456,4.111915255
2628,2485,3/5/2019,10:25:22,632,3.83288397,4.017129765
2629,2487,3/5/2019,10:25:23,433,2.662789022,2.862708114
2630,2488,3/5/2019,10:25:23,831,2.467962983,2.665692484
2631,2488,3/5/2019,10:25:23,831,2.565392103,2.7639893
2632,2489,3/5/2019,10:25:24,233,2.504392643,2.703454604
2633,2490,3/5/2019,10:25:24,632,2.955484549,3.155250377
2634,2490,3/5/2019,10:25:24,632,3.028596431,3.218803578
2635,2490,3/5/2019,10:25:24,632,3.138401058,3.337835627
2636,2490,3/5/2019,10:25:24,632,3.430649474,3.625070414
2637,2491,3/5/2019,10:25:25,32,2.431169593,2.63060936
2638,2492,3/5/2019,10:25:25,432,2.516688607,2.716579197
2639,2492,3/5/2019,10:25:25,432,2.967606609,3.167544648
2640,2493,3/5/2019,10:25:25,833,2.711419864,2.909254917
2641,2493,3/5/2019,10:25:25,833,3.52821229,3.712940902
2642,2494,3/5/2019,10:25:26,242,3.808309707,3.987179337
2643,2495,3/5/2019,10:25:26,633,2.309273463,2.507177365
2644,2495,3/5/2019,10:25:26,633,3.321114209,3.502946252
2645,2496,3/5/2019,10:25:27,31,2.735856138,2.931841523
2646,2496,3/5/2019,10:25:27,31,3.272432927,3.468364768
2647,2497,3/5/2019,10:25:27,431,3.223229494,3.422732376
2648,2497,3/5/2019,10:25:27,431,3.455164976,3.646502925
2649,2497,3/5/2019,10:25:27,431,3.832820451,4.023248843
2650,2498,3/5/2019,10:25:27,832,2.443299987,2.643013408
2651,2498,3/5/2019,10:25:27,832,3.808536387,3.998061312
2652,2499,3/5/2019,10:25:28,232,2.540826118,2.739863367
2653,2499,3/5/2019,10:25:28,232,2.589724727,2.788647873
2654,2499,3/5/2019,10:25:28,232,3.028688422,3.228550125
2655,2499,3/5/2019,10:25:28,232,3.528399143,3.727292979
2656,2500,3/5/2019,10:25:28,633,3.430735744,3.627580563
2657,2501,3/5/2019,10:25:29,32,2.626355637,2.825740693
2658,2501,3/5/2019,10:25:29,32,3.040908669,3.239129716
2659,2501,3/5/2019,10:25:29,32,3.442931796,3.641654012
2660,2502,3/5/2019,10:25:29,431,1.785155919,1.980796976
2661,2502,3/5/2019,10:25:29,431,1.968480907,2.164146087
